Source = IFS,Deseasonalized,,,,,,,Raw,,,,,
,Ch,I,Exports,Imports,NX,GDP,,Ch,I,Exports,Imports,NX,GDP
Jan-94,317.5737646,76.97431968,117.1437176,97.17199297,18.6447595,522.9082851,,317.1963499,76.42947047,115.3915311,97.06464083,18.32689023,522.0938596
Apr-94,323.2363339,78.75103852,113.6567669,100.1031188,13.24893426,527.3302263,,322.9133257,78.57861733,110.5608335,98.26253332,12.29830014,527.7607582
Jul-94,335.0673537,81.54215595,116.498424,110.255509,6.62644726,533.5258211,,335.5213467,82.83847389,118.7119996,113.0405892,5.671410377,533.6973254
Oct-94,340.086815,84.11473457,125.8038194,116.0417268,11.67184012,542.3943137,,339.131276,84.18625649,126.3304419,113.613449,12.71699289,542.6053121
Jan-95,340.5229958,85.16128026,122.6808155,118.8791645,1.815957348,545.0033366,,341.2788831,85.18948142,123.0381241,120.0387352,2.999388937,544.5661968
Apr-95,344.4236867,88.39868757,123.901172,123.3701042,0.853468144,546.8909308,,343.5883479,87.96794678,120.352787,120.65316,-0.300372946,546.9811511
Jul-95,342.9067126,86.70049478,132.3972202,120.9738561,11.69852498,549.2113136,,342.686328,87.73933856,132.7933381,122.3890339,10.40430414,549.3433025
Oct-95,344.2327776,87.61605628,126.5922604,120.144839,5.46579095,551.3101873,,344.6502197,87.2408541,127.0937824,121.2827055,5.811076941,551.5119471
Jan-96,347.7071005,90.1533629,128.6001267,123.6622158,8.48283804,559.6761096,,347.3724671,89.75656053,131.2181464,122.124045,9.094101457,559.2521236
Apr-96,351.0966663,92.82636802,136.0892579,132.2600064,3.889566224,569.6246061,,349.9206283,92.30140827,132.4402856,129.3517513,3.088534269,569.7227096
Jul-96,357.4169288,94.78751705,148.5568985,136.3468144,10.3523744,576.0594397,,359.8880218,94.90379471,150.9463722,140.9190695,10.02730275,576.1875773
Oct-96,365.6362665,95.89287009,144.0619351,135.3558676,8.314186874,581.4756569,,366.0316027,95.38510158,146.8252822,137.7562077,9.069074492,581.6532731
Jan-97,370.3473843,96.8222751,138.4890951,137.3504017,2.861321844,584.3298453,,369.9303907,97.08770413,137.0199476,133.6947603,3.325187257,583.3264224
Apr-97,368.4199114,97.36564269,142.1496206,134.6157897,6.725247097,586.1754774,,367.1342236,97.17310527,138.6014673,132.1553887,6.446078643,586.8948988
Jul-97,368.6696507,96.7027717,148.0979502,136.9007584,8.823576658,588.0273814,,370.3595567,97.2565076,149.9795706,141.8095303,8.170040348,588.1194777
Oct-97,368.9762443,96.47568308,147.5063948,139.0086365,7.584884369,588.8467827,,369.4358498,96.11457201,150.4724063,142.2171161,8.255290204,589.0098131
Jan-98,371.1432125,97.50023543,153.893713,141.8326005,13.60788458,590.5796919,,370.4171841,98.10692346,152.1887156,138.5391568,13.6495588,590.245146
Apr-98,370.3488122,98.54177723,149.7228327,137.6493628,10.82917343,591.4903112,,369.2790971,97.94176185,146.4993965,134.9069197,11.59247684,591.5760109
Jul-98,375.5794662,101.1560113,158.0467755,153.7739737,2.254389002,590.8094325,,377.6931725,101.6719955,159.51969,158.4401088,1.079581244,590.8937242
Oct-98,376.8402711,104.4007411,147.6509413,149.0351299,0.876771912,592.2288801,,375.7849008,103.311025,150.5569254,149.1691128,1.38781261,592.3556808
Jan-99,374.6909741,94.87182309,159.6760126,134.8887497,23.0141187,596.9337137,,375.0800818,95.90598587,158.0170584,135.3309405,22.68611786,596.3598472
Apr-99,378.235856,92.70544459,148.6097217,135.6146581,10.56039612,599.6133439,,377.5201666,92.43173641,145.8481348,133.4292748,12.41886006,599.9931831
Jul-99,382.5792018,91.9940625,151.4322193,140.1626936,14.51578148,605.4005573,,383.6130336,91.6546332,152.3811305,139.7306498,12.65048072,605.456586
Oct-99,384.7926865,91.16989862,161.099888,147.338074,15.08548857,611.2530132,,383.6290007,91.94948698,164.2263349,148.5110903,15.71524464,611.353628
Jan-00,390.1280828,92.88432295,165.7813648,158.4414718,11.88506094,616.4921404,,389.8409124,92.20180154,169.3723667,157.9732675,11.39909923,616.3032108
Apr-00,393.1362864,93.04318115,175.218454,158.3216565,14.06055581,621.4592202,,392.9092128,92.70877914,172.7288938,156.188479,16.54041485,621.4884875
Jul-00,390.6181127,91.81935566,176.8473958,163.0753572,17.69237052,627.154684,,390.9141313,92.70289001,174.5276873,159.7068404,14.82084691,627.2028554
Oct-00,393.2617667,93.29125641,196.2233668,167.4824571,26.13263457,632.4256566,,392.1549908,93.24268111,196.8624055,171.1683636,25.69404191,632.5188726
Jan-01,394.2833231,93.37543803,191.5244098,170.1854856,23.47890616,636.3279318,,393.8738318,93.51735648,192.5761015,169.1435247,23.43257677,636.1915888
Apr-01,396.8344227,95.02500743,205.3354801,175.903505,26.37333503,640.3337744,,397.0360995,94.85470559,203.1715582,174.1100388,29.06151939,640.3284287
Jul-01,399.2537986,94.44084564,192.9083222,168.9883776,23.46185906,643.2154954,,400.7216939,94.82666284,189.4756779,168.7222425,20.75343539,643.2369769
Oct-01,398.8411535,94.82906182,197.8408463,178.8952327,18.71542222,648.2798823,,398.6760174,94.19362611,201.7982829,182.655067,19.14321586,648.3963831
Jan-02,404.9926507,95.90134397,227.5256278,205.2261002,22.50890884,653.9259526,,403.495016,96.11046526,225.1706696,203.8808776,21.28979198,653.2192238
Apr-02,408.538233,98.58776406,231.5498501,202.6644147,25.39477405,658.8217618,,408.9798802,99.01137257,230.0188223,201.9346154,28.08420694,659.3773414
Jul-02,412.9158623,102.0468214,222.3356704,200.3887644,23.19894993,664.0280975,,415.3540046,101.7880294,220.7228945,198.9106165,21.81227792,664.0497455
Oct-02,415.7820801,103.5875691,217.5020135,197.8178502,18.88589695,667.8162534,,414.571895,103.3709236,222.3147938,203.2762217,19.03857215,667.9448521
Jan-03,419.4349117,105.6989348,199.9467305,181.5969139,18.67486231,670.4989918,,418.9535718,105.8214583,197.4877394,180.1037522,17.38398723,670.4219487
Apr-03,,,,,,,,,,,,,
